Class,1 Hr Diff,2 Hr Diff,3 Hr Diff,4 Hr Diff,5 Hr Diff,6 Hr Diff,7 Hr Diff,7 Hr MA,Compound Score,Positive Score,Neutral Score,Negative Score
1,22.089999999996508,1321.6699999999983,959.0599999999977,1659.5599999999977,1668.3600000000006,2099.699999999997,1768.6399999999994,46884.291428571516,0.9995,0.943,0.047,0.011
-1,-520.1500000000015,-498.06000000000495,801.5199999999968,438.9099999999962,1139.4099999999962,1148.2099999999991,1579.5499999999956,47109.94142857152,0.9992,0.919,0.081,0.0
-1,-526.1599999999962,-1046.3099999999977,-1024.2200000000012,275.3600000000006,-87.25,613.25,622.0500000000029,47198.8057142858,0.9998,0.958,0.042,0.0
1,592.3099999999977,66.15000000000146,-454.0,-431.9100000000035,867.6699999999983,505.0599999999977,1205.5599999999977,47371.02857142866,0.9994,0.936,0.06,0.004
-1,-762.7200000000012,-170.4100000000035,-696.5699999999997,-1216.7200000000012,-1194.6300000000047,104.94999999999709,-257.6600000000035,47334.22000000008,0.9998,0.946,0.045,0.009
1,28.700000000004366,-734.0199999999968,-141.70999999999913,-667.8699999999953,-1188.0199999999968,-1165.9300000000003,133.65000000000146,47353.31285714293,0.9999,0.911,0.085,0.004
1,199.25999999999476,227.95999999999913,-534.760000000002,57.549999999995634,-468.6100000000006,-988.760000000002,-966.6700000000055,47215.21714285722,0.9995,0.888,0.102,0.01
-1,-497.43999999999505,-298.1800000000003,-269.4799999999959,-1032.199999999997,-439.8899999999994,-966.0499999999956,-1486.199999999997,47002.90285714293,1.0,0.918,0.082,0.0
1,270.75,-226.68999999999505,-27.43000000000029,1.2700000000040745,-761.4499999999971,-169.13999999999942,-695.2999999999956,46903.57428571436,0.9918,0.937,0.063,0.0
-1,-36.36000000000058,234.38999999999942,-263.04999999999563,-63.79000000000087,-35.08999999999651,-797.8099999999977,-205.5,46874.21714285722,0.9999,0.93,0.07,0.0
-1,-70.83000000000175,-107.19000000000233,163.55999999999767,-333.8799999999974,-134.62000000000262,-105.91999999999825,-868.6399999999994,46750.12571428579,0.9988,0.9,0.092,0.008
-1,-88.02999999999884,-158.86000000000058,-195.22000000000116,75.52999999999884,-421.9099999999962,-222.65000000000146,-193.9499999999971,46722.41857142865,0.9999,0.923,0.068,0.009
1,373.7900000000009,285.76000000000204,214.9300000000003,178.5699999999997,449.3199999999997,-48.11999999999534,151.13999999999942,46744.01000000008,0.9998,0.95,0.05,0.0
1,582.8799999999974,956.6699999999983,868.6399999999994,797.8099999999977,761.4499999999971,1032.199999999997,534.760000000002,46820.40428571437,0.9986,0.734,0.261,0.005
-1,-860.4700000000012,-277.5900000000038,96.19999999999709,8.169999999998254,-62.66000000000349,-99.02000000000407,171.72999999999593,46844.93714285723,0.9999,0.921,0.079,0.0
1,277.5900000000038,-582.8799999999974,0.0,373.7900000000009,285.76000000000204,214.9300000000003,178.5699999999997,46870.44714285723,0.9998,0.92,0.08,0.0
1,172.47999999999593,450.0699999999997,-410.40000000000146,172.47999999999593,546.2699999999968,458.23999999999796,387.4099999999962,46925.79142857151,0.9999,0.937,0.057,0.006
1,429.92000000000553,602.4000000000015,879.9900000000052,19.520000000004075,602.4000000000015,976.1900000000023,888.1600000000035,47052.671428571506,0.9942,0.889,0.078,0.033
-1,-11.75,418.17000000000553,590.6500000000015,868.2400000000052,7.7700000000040745,590.6500000000015,964.4400000000023,47190.44857142866,1.0,0.943,0.057,0.0
-1,-470.8700000000026,-482.6200000000026,-52.69999999999709,119.77999999999884,397.3700000000026,-463.09999999999854,119.77999999999884,47207.56000000008,0.9999,0.914,0.086,0.0
1,206.90999999999622,-263.9600000000064,-275.7100000000064,154.20999999999913,326.68999999999505,604.2799999999988,-256.1900000000023,47170.96142857151,0.9996,0.944,0.052,0.005
-1,-49.13999999999942,157.7699999999968,-313.1000000000058,-324.8500000000058,105.06999999999971,277.54999999999563,555.1399999999994,47250.26714285723,0.9996,0.937,0.05,0.013
1,656.4400000000023,607.3000000000029,814.2099999999991,343.3399999999965,331.5899999999965,761.510000000002,933.989999999998,47383.694285714366,0.9994,0.911,0.089,0.0
-1,-207.91999999999825,448.5200000000041,399.38000000000466,606.2900000000009,135.41999999999825,123.66999999999825,553.5900000000038,47462.77857142866,0.9999,0.924,0.076,0.0
-1,-522.75,-730.6699999999983,-74.22999999999593,-123.36999999999534,83.54000000000087,-387.33000000000175,-399.08000000000175,47405.76714285723,0.9999,0.951,0.049,0.0
1,196.90000000000146,-325.84999999999854,-533.7699999999968,122.67000000000553,73.53000000000611,280.4400000000023,-190.4300000000003,47378.56285714293,0.9997,0.919,0.058,0.023
-1,-14.690000000002328,182.20999999999913,-340.5400000000009,-548.4599999999991,107.9800000000032,58.84000000000378,265.75,47416.527142857216,0.9998,0.93,0.048,0.023
1,267.08000000000175,252.38999999999942,449.2900000000009,-73.45999999999913,-281.3799999999974,375.06000000000495,325.92000000000553,47463.08714285721,0.9991,0.882,0.118,0.0
1,237.52999999999884,504.6100000000006,489.91999999999825,686.8199999999997,164.0699999999997,-43.849999999998545,612.5900000000038,47550.60000000008,0.9998,0.92,0.068,0.012
-1,-142.75,94.77999999999884,361.8600000000006,347.16999999999825,544.0699999999997,21.31999999999971,-186.59999999999854,47523.94285714294,0.9999,0.909,0.089,0.002
1,39.799999999995634,-102.95000000000437,134.57999999999447,401.6599999999962,386.9699999999939,583.8699999999953,61.11999999999534,47532.67428571436,0.9997,0.93,0.07,0.0
1,196.15000000000146,235.9499999999971,93.19999999999709,330.7299999999959,597.8099999999977,583.1199999999953,780.0199999999968,47644.10571428579,0.9984,0.948,0.036,0.016
-1,-224.62999999999738,-28.479999999995925,11.319999999999709,-131.4300000000003,106.09999999999854,373.1800000000003,358.48999999999796,47695.31857142865,0.9997,0.958,0.037,0.004
-1,-154.52999999999884,-379.1599999999962,-183.00999999999476,-143.20999999999913,-285.9599999999991,-48.43000000000029,218.65000000000146,47726.55428571437,1.0,0.919,0.07,0.011
1,202.32999999999447,47.799999999995634,-176.83000000000175,19.31999999999971,59.11999999999534,-83.63000000000466,153.89999999999418,47748.54000000009,0.9953,0.912,0.058,0.03
1,41.7300000000032,41.7300000000032,244.05999999999767,89.52999999999884,-135.09999999999854,61.05000000000291,100.84999999999854,47751.00000000008,0.9999,0.916,0.084,0.0
1,217.9300000000003,259.6600000000035,259.6600000000035,461.98999999999796,307.4599999999991,82.83000000000175,278.9800000000032,47790.85428571437,0.9997,0.885,0.11,0.005
1,3.6599999999962165,221.5899999999965,263.3199999999997,263.3199999999997,465.6499999999942,311.11999999999534,86.48999999999796,47803.21000000008,0.9987,0.935,0.057,0.008
-1,-123.20999999999913,-119.55000000000291,98.37999999999738,140.11000000000058,140.11000000000058,342.43999999999505,187.90999999999622,47830.05428571437,0.9989,0.886,0.114,0.0
-1,-118.06999999999971,-241.27999999999884,-237.62000000000262,-19.69000000000233,22.040000000000873,22.040000000000873,224.36999999999534,47862.107142857225,0.9834,0.913,0.087,0.0
-1,-931.8399999999965,-1049.9099999999962,-1173.1199999999953,-1169.4599999999991,-951.5299999999988,-909.7999999999956,-909.7999999999956,47732.13571428579,0.9799,0.838,0.162,0.0
1,578.2299999999959,-353.6100000000006,-471.6800000000003,-594.8899999999994,-591.2300000000032,-373.3000000000029,-331.5699999999997,47684.76857142865,0.9998,0.936,0.049,0.015
1,150.34000000000378,728.5699999999997,-203.2699999999968,-321.3399999999965,-444.54999999999563,-440.8899999999994,-222.95999999999913,47652.917142857215,0.9998,0.92,0.076,0.003
-1,-274.01000000000204,-123.66999999999825,454.5599999999977,-477.27999999999884,-595.3499999999985,-718.5599999999977,-714.9000000000015,47550.788571428646,0.9999,0.914,0.081,0.005
1,537.3600000000006,263.34999999999854,413.6900000000023,991.9199999999983,60.080000000001746,-57.98999999999796,-181.1999999999971,47524.90285714293,0.9976,0.905,0.059,0.036
1,139.33000000000175,676.6900000000023,402.6800000000003,553.0200000000041,1131.25,199.4100000000035,81.34000000000378,47536.522857142925,0.9992,0.937,0.059,0.005
-1,-235.73999999999796,-96.40999999999622,440.95000000000437,166.94000000000233,317.2800000000061,895.510000000002,-36.32999999999447,47531.33285714292,0.9996,0.91,0.09,0.0
-1,-193.29000000000087,-429.02999999999884,-289.6999999999971,247.6600000000035,-26.349999999998545,123.99000000000524,702.2200000000012,47631.650000000074,0.9993,0.94,0.055,0.004
-1,-1076.520000000004,-1269.810000000005,-1505.550000000003,-1366.2200000000012,-828.8600000000006,-1102.8700000000026,-952.5299999999988,47495.574285714356,0.9995,0.945,0.045,0.01
1,678.1200000000026,-398.40000000000146,-591.6900000000023,-827.4300000000003,-688.0999999999985,-150.73999999999796,-424.75,47434.89571428578,0.9997,0.946,0.054,0.0
1,214.87999999999738,214.87999999999738,893.0,-183.52000000000407,-376.81000000000495,-612.5500000000029,-473.22000000000116,47345.75857142864,0.9999,0.914,0.081,0.005
-1,-129.54999999999563,85.33000000000175,85.33000000000175,763.4500000000044,-313.0699999999997,-506.3600000000006,-742.0999999999985,47239.74428571435,0.9999,0.929,0.071,0.0
1,3138.8899999999994,3009.340000000004,3224.220000000001,3224.220000000001,3902.340000000004,2825.8199999999997,2632.529999999999,47615.820000000065,0.9983,0.889,0.102,0.009
-1,-537.8499999999985,2601.040000000001,2471.4900000000052,2686.3700000000026,2686.3700000000026,3364.4900000000052,2287.970000000001,47942.67285714293,0.999,0.889,0.102,0.009
-1,-23.05000000000291,-560.9000000000015,2577.989999999998,2448.4400000000023,2663.3199999999997,2663.3199999999997,3341.4400000000023,48420.0214285715,0.999,0.92,0.08,0.0
1,6.180000000000291,-16.87000000000262,-554.7200000000012,2584.1699999999983,2454.6200000000026,2669.5,2669.5,48801.37857142864,0.9987,0.904,0.087,0.008
-1,-597.8600000000006,-591.6800000000003,-614.7300000000032,-1152.5800000000017,1986.3099999999977,1856.760000000002,2071.6399999999994,49097.32714285721,0.9997,0.941,0.055,0.004
-1,-0.5999999999985448,-598.4599999999991,-592.2799999999988,-615.3300000000017,-1153.1800000000003,1985.7099999999991,1856.1600000000035,49362.492857142934,0.9998,0.937,0.063,0.0
1,30.839999999996508,30.239999999997963,-567.6200000000026,-561.4400000000023,-584.4900000000052,-1122.3400000000038,2016.5499999999956,49650.5714285715,0.9973,0.981,0.019,0.0
1,156.56000000000495,187.40000000000146,186.8000000000029,-411.0599999999977,-404.8799999999974,-427.9300000000003,-965.7799999999988,49512.60285714293,0.9999,0.927,0.073,0.0
-1,-344.45000000000437,-187.88999999999942,-157.0500000000029,-157.65000000000146,-755.510000000002,-749.3300000000017,-772.3800000000047,49402.262857142916,0.9999,0.928,0.072,0.0
-1,-17.279999999998836,-361.7300000000032,-205.16999999999825,-174.33000000000175,-174.9300000000003,-772.7900000000009,-766.6100000000006,49292.74714285721,0.9946,0.933,0.067,0.0
1,165.70999999999913,148.4300000000003,-196.02000000000407,-39.45999999999913,-8.62000000000262,-9.220000000001164,-607.0800000000017,49206.0214285715,0.9909,0.914,0.086,0.0
-1,-140.63999999999942,25.06999999999971,7.790000000000873,-336.6600000000035,-180.09999999999854,-149.26000000000204,-149.86000000000058,49184.61285714293,0.9991,0.958,0.035,0.007
-1,-1524.0400000000009,-1664.6800000000003,-1498.9700000000012,-1516.25,-1860.7000000000044,-1704.1399999999994,-1673.300000000003,48945.57000000007,0.9994,0.93,0.07,0.0
1,231.70999999999913,-1292.3300000000017,-1432.9700000000012,-1267.260000000002,-1284.5400000000009,-1628.9900000000052,-1472.4300000000003,48735.22285714293,0.9996,0.918,0.082,0.0
1,1359.6200000000026,1591.3300000000017,67.29000000000087,-73.34999999999854,92.36000000000058,75.08000000000175,-269.3700000000026,48696.741428571506,0.9998,0.941,0.053,0.006
-1,-108.45999999999913,1251.1600000000035,1482.8700000000026,-41.169999999998254,-181.80999999999767,-16.099999999998545,-33.37999999999738,48691.97285714293,0.9993,0.934,0.066,0.0
-1,-1353.300000000003,-1461.760000000002,-102.13999999999942,129.5699999999997,-1394.4700000000012,-1535.1100000000006,-1369.4000000000015,48496.34428571436,0.9993,0.932,0.068,0.0
-1,-120.91999999999825,-1474.2200000000012,-1582.6800000000003,-223.05999999999767,8.650000000001455,-1515.3899999999994,-1656.0299999999988,48259.76857142864,0.9999,0.931,0.061,0.007
1,1548.7200000000012,1427.800000000003,74.5,-33.95999999999913,1325.6600000000035,1557.3700000000026,33.330000000001746,48264.53000000007,1.0,0.921,0.079,0.0
-1,-1415.7000000000044,133.0199999999968,12.099999999998545,-1341.2000000000044,-1449.6600000000035,-90.04000000000087,141.66999999999825,48284.76857142864,0.9993,0.935,0.053,0.012
1,344.26000000000204,-1071.4400000000023,477.27999999999884,356.3600000000006,-996.9400000000023,-1105.4000000000015,254.22000000000116,48321.085714285786,0.9997,0.908,0.092,0.0
1,590.7900000000009,935.0500000000029,-480.65000000000146,1068.0699999999997,947.1500000000015,-406.15000000000146,-514.6100000000006,48247.57000000007,0.9997,0.884,0.111,0.005
1,349.47000000000116,940.260000000002,1284.520000000004,-131.1800000000003,1417.5400000000009,1296.6200000000026,-56.68000000000029,48239.47285714293,0.9818,0.909,0.091,0.0
-1,-1170.1100000000006,-820.6399999999994,-229.84999999999854,114.41000000000349,-1301.2900000000009,247.4300000000003,126.51000000000204,48257.54571428579,0.9999,0.928,0.072,0.0
1,2847.769999999997,1677.6599999999962,2027.1299999999974,2617.9199999999983,2962.1800000000003,1546.479999999996,3095.199999999997,48699.71714285722,0.9998,0.956,0.044,0.0
1,382.24000000000524,3230.010000000002,2059.9000000000015,2409.3700000000026,3000.1600000000035,3344.4200000000055,1928.7200000000012,48975.248571428645,0.9993,0.97,0.03,0.0
1,1.3099999999976717,1.3099999999976717,383.5500000000029,3231.3199999999997,2061.209999999999,2410.6800000000003,3001.470000000001,49881.80428571435,0.9944,0.948,0.052,0.0
-1,-383.5500000000029,-382.24000000000524,-382.24000000000524,0.0,2847.769999999997,1677.6599999999962,2027.1299999999974,50171.394285714356,0.9998,0.927,0.067,0.006
-1,-68.15999999999622,-451.7099999999991,-450.40000000000146,-450.40000000000146,-68.15999999999622,2779.6100000000006,1609.5,50401.32285714293,0.9988,0.888,0.104,0.007
1,372.41999999999825,304.26000000000204,-79.29000000000087,-77.9800000000032,-77.9800000000032,304.26000000000204,3152.029999999999,50851.61285714293,0.9999,0.922,0.071,0.007
-1,-223.4300000000003,148.98999999999796,80.83000000000175,-302.72000000000116,-301.4100000000035,-301.4100000000035,80.83000000000175,50863.160000000076,0.9996,0.957,0.043,0.0
1,52.93000000000029,-170.5,201.91999999999825,133.76000000000204,-249.79000000000087,-248.4800000000032,-248.4800000000032,50827.66285714293,0.9998,0.932,0.062,0.006
1,41.05000000000291,93.9800000000032,-129.4499999999971,242.97000000000116,174.81000000000495,-208.73999999999796,-207.4300000000003,50798.03000000008,0.9993,0.974,0.026,0.0
-1,-37.26000000000204,3.790000000000873,56.720000000001164,-166.70999999999913,205.70999999999913,137.5500000000029,-246.0,50762.887142857224,0.9983,0.938,0.062,0.0
1,66.58000000000175,29.31999999999971,70.37000000000262,123.30000000000291,-100.12999999999738,272.2900000000009,204.13000000000466,50792.04857142865,0.9975,0.882,0.118,0.0
-1,-44.12000000000262,22.459999999999127,-14.80000000000291,26.25,79.18000000000029,-144.25,228.16999999999825,50824.64428571437,0.9996,0.945,0.055,0.0
1,68.73999999999796,24.619999999995343,91.19999999999709,53.93999999999505,94.98999999999796,147.91999999999825,-75.51000000000204,50813.857142857225,0.9998,0.93,0.067,0.003
1,824.9599999999991,893.6999999999971,849.5799999999945,916.1599999999962,878.8999999999942,919.9499999999971,972.8799999999974,50952.84000000008,0.9998,0.934,0.06,0.006
-1,-445.61999999999534,379.3400000000038,448.08000000000175,403.9599999999991,470.5400000000009,433.27999999999884,474.33000000000175,51020.60142857151,0.9998,0.945,0.052,0.003
1,77.98999999999796,-367.6299999999974,457.33000000000175,526.0699999999997,481.9499999999971,548.5299999999988,511.2699999999968,51093.64000000008,0.9992,0.916,0.071,0.013
-1,-655.0499999999956,-577.0599999999977,-1022.679999999993,-197.7199999999939,-128.97999999999593,-173.09999999999854,-106.5199999999968,51078.42285714294,0.9996,0.889,0.111,0.0
1,355.07999999999447,-299.97000000000116,-221.9800000000032,-667.5999999999985,157.36000000000058,226.09999999999854,181.97999999999593,51104.420000000086,0.9991,0.896,0.104,0.0
1,102.99000000000524,458.0699999999997,-196.97999999999593,-118.98999999999796,-564.6099999999933,260.3500000000058,329.0900000000038,51151.432857142936,0.9997,0.872,0.123,0.005
-1,-151.95000000000437,-48.95999999999913,306.11999999999534,-348.9300000000003,-270.9400000000023,-716.5599999999977,108.40000000000146,51166.91857142864,0.9998,0.965,0.035,0.0
1,898.5900000000038,746.6399999999994,849.6300000000047,1204.7099999999991,549.6600000000035,627.6500000000015,182.0300000000061,51192.922857142934,0.9999,0.958,0.04,0.002
-1,-386.8199999999997,511.7700000000041,359.8199999999997,462.81000000000495,817.8899999999994,162.84000000000378,240.83000000000175,51227.32714285721,0.9999,0.959,0.039,0.002
-1,-39.0,-425.8199999999997,472.7700000000041,320.8199999999997,423.81000000000495,778.8899999999994,123.84000000000378,51245.01857142864,0.9998,0.933,0.065,0.002
1,76.64999999999418,37.64999999999418,-349.17000000000553,549.4199999999983,397.4699999999939,500.4599999999991,855.5399999999936,51367.23857142864,0.9997,0.881,0.11,0.009
-1,-308.29999999999563,-231.65000000000146,-270.65000000000146,-657.4700000000012,241.12000000000262,89.16999999999825,192.1600000000035,51394.690000000075,0.9998,0.932,0.066,0.002
-1,-1452.5800000000017,-1760.8799999999974,-1684.2300000000032,-1723.2300000000032,-2110.050000000003,-1211.4599999999991,-1363.4100000000035,51199.91714285722,0.9998,0.941,0.05,0.009
1,288.4400000000023,-1164.1399999999994,-1472.439999999995,-1395.7900000000009,-1434.7900000000009,-1821.6100000000006,-923.0199999999968,51068.05714285723,0.9999,0.907,0.093,0.0
-1,-362.8000000000029,-74.36000000000058,-1526.9400000000023,-1835.239999999998,-1758.5900000000038,-1797.5900000000038,-2184.4100000000035,50755.99857142866,0.9999,0.917,0.079,0.004
1,197.22000000000116,197.22000000000116,197.22000000000116,-165.58000000000175,122.86000000000058,-1329.7200000000012,-1638.0199999999968,50013.970000000096,0.9977,0.977,0.023,0.0
1,536.5999999999985,733.8199999999997,733.8199999999997,733.8199999999997,371.0199999999968,659.4599999999991,-793.1200000000026,49900.66714285723,0.9994,0.968,0.032,0.0
-1,-659.4599999999991,-122.86000000000058,74.36000000000058,74.36000000000058,74.36000000000058,-288.4400000000023,0.0,49900.66714285723,0.9999,0.933,0.056,0.011
1,152.1999999999971,-507.26000000000204,29.339999999996508,226.55999999999767,226.55999999999767,226.55999999999767,-136.24000000000524,49881.204285714375,0.996,0.985,0.015,0.0
1,38.69000000000233,190.88999999999942,-468.5699999999997,68.02999999999884,265.25,265.25,265.25,49919.09714285723,0.9955,0.884,0.116,0.0
-1,-63.099999999998545,-24.409999999996217,127.79000000000087,-531.6699999999983,4.930000000000291,202.15000000000146,202.15000000000146,49947.9757142858,0.9997,0.942,0.054,0.004
1,130.5,67.40000000000146,106.09000000000378,258.2900000000009,-401.16999999999825,135.4300000000003,332.65000000000146,49995.497142857224,0.9995,0.919,0.066,0.014
1,65.58999999999651,196.0899999999965,132.98999999999796,171.6800000000003,323.8799999999974,-335.58000000000175,201.0199999999968,50024.21428571437,0.9996,0.959,0.032,0.01
1,465.0300000000061,530.6200000000026,661.1200000000026,598.0200000000041,636.7100000000064,788.9100000000035,129.45000000000437,50042.707142857216,0.9998,0.935,0.065,0.0
-1,-254.40000000000146,210.63000000000466,276.22000000000116,406.72000000000116,343.6200000000026,382.31000000000495,534.510000000002,50119.06571428579,0.9992,0.919,0.074,0.007
-1,-416.2099999999991,-670.6100000000006,-205.57999999999447,-139.98999999999796,-9.489999999997963,-72.58999999999651,-33.89999999999418,50114.22285714293,0.9977,0.95,0.05,0.0
1,911.2799999999988,495.0699999999997,240.66999999999825,705.7000000000044,771.2900000000009,901.7900000000009,838.6900000000023,50234.03571428579,0.9999,0.929,0.066,0.006
-1,-903.8199999999997,7.459999999999127,-408.75,-663.1500000000015,-198.11999999999534,-132.52999999999884,-2.029999999998836,50233.7457142858,0.9993,0.975,0.025,0.0
1,54.93999999999505,-848.8800000000047,62.39999999999418,-353.81000000000495,-608.2100000000064,-143.1800000000003,-77.59000000000378,50222.66142857151,0.9999,0.902,0.092,0.005
1,118.12000000000262,173.05999999999767,-730.760000000002,180.5199999999968,-235.69000000000233,-490.0900000000038,-25.05999999999767,50219.08142857151,0.9994,0.976,0.024,0.0
1,218.98999999999796,337.1100000000006,392.04999999999563,-511.7700000000041,399.50999999999476,-16.700000000004366,-271.1000000000058,50180.35285714294,0.9998,0.915,0.082,0.003
-1,-27.889999999999418,191.09999999999854,309.22000000000116,364.1599999999962,-539.6600000000035,371.61999999999534,-44.59000000000378,50173.98285714294,0.9997,0.955,0.045,0.0
1,136.5500000000029,108.66000000000349,327.65000000000146,445.7700000000041,500.7099999999991,-403.1100000000006,508.16999999999825,50246.578571428654,0.9995,0.892,0.097,0.01
-1,-13.5,123.05000000000291,95.16000000000349,314.15000000000146,432.2700000000041,487.2099999999991,-416.6100000000006,50187.06285714293,0.999,0.92,0.08,0.0
1,425.8600000000006,412.3600000000006,548.9100000000035,521.0200000000041,740.010000000002,858.1300000000047,913.0699999999997,50317.50142857151,0.9999,0.899,0.083,0.018
1,187.61999999999534,613.4799999999959,599.9799999999959,736.5299999999988,708.6399999999994,927.6299999999974,1045.75,50466.89428571436,0.9956,0.939,0.061,0.0
-1,-613.4799999999959,-425.8600000000006,0.0,-13.5,123.05000000000291,95.16000000000349,314.15000000000146,50511.772857142925,0.9997,0.964,0.036,0.0
-1,-528.3199999999997,-1141.7999999999956,-954.1800000000003,-528.3199999999997,-541.8199999999997,-405.2699999999968,-433.1599999999962,50449.89285714292,0.9995,0.968,0.032,0.0
1,1127.7099999999991,599.3899999999994,-14.089999999996508,173.52999999999884,599.3899999999994,585.8899999999994,722.4400000000023,50553.098571428636,0.9981,0.935,0.065,0.0
-1,-354.90000000000146,772.8099999999977,244.48999999999796,-368.98999999999796,-181.37000000000262,244.48999999999796,230.98999999999796,50586.09714285721,0.9977,0.924,0.056,0.02
1,354.90000000000146,354.90000000000146,354.90000000000146,354.90000000000146,0.0,1127.7099999999991,599.3899999999994,50628.02857142863,0.9998,0.925,0.065,0.01
-1,-77.61000000000058,-77.61000000000058,277.2900000000009,277.2900000000009,277.2900000000009,277.2900000000009,-77.61000000000058,50778.042857142915,0.9984,0.94,0.06,0.0
-1,-68.7300000000032,-146.34000000000378,-146.34000000000378,208.55999999999767,208.55999999999767,208.55999999999767,208.55999999999767,50807.83714285719,0.9986,0.932,0.068,0.0
1,7.0200000000040745,7.0200000000040745,-61.70999999999913,-139.3199999999997,-139.3199999999997,215.58000000000175,215.58000000000175,50868.4285714286,0.9998,0.911,0.086,0.003
1,56.37000000000262,56.37000000000262,63.390000000006694,63.390000000006694,-5.3399999999965075,-82.94999999999709,-82.94999999999709,50887.37571428574,0.9997,0.888,0.107,0.005
-1,-56.37000000000262,0.0,0.0,7.0200000000040745,7.0200000000040745,-61.70999999999913,-139.3199999999997,50867.47285714288,0.9996,0.914,0.081,0.005
1,72.30999999999767,72.30999999999767,15.939999999995052,72.30999999999767,72.30999999999767,79.33000000000175,79.33000000000175,50869.99000000003,0.9999,0.924,0.076,0.0
1,32.150000000001455,32.150000000001455,104.45999999999913,104.45999999999913,48.08999999999651,104.45999999999913,104.45999999999913,50896.24571428574,0.9981,0.954,0.046,0.0
-1,-48.08999999999651,-15.939999999995052,-15.939999999995052,56.37000000000262,56.37000000000262,0.0,56.37000000000262,50904.29857142859,0.9998,0.948,0.049,0.003
1,164.04999999999563,115.95999999999913,148.11000000000058,148.11000000000058,220.41999999999825,220.41999999999825,164.04999999999563,50927.7342857143,0.9999,0.924,0.058,0.017
-1,-166.8399999999965,-2.790000000000873,-50.87999999999738,-18.729999999995925,-18.729999999995925,53.580000000001746,53.580000000001746,50935.38857142859,0.9999,0.936,0.061,0.004
-1,-33.88000000000466,-200.72000000000116,-36.67000000000553,-84.76000000000204,-52.61000000000058,-52.61000000000058,19.69999999999709,50938.20285714288,0.9849,0.917,0.083,0.0
-1,-40.11000000000058,-40.11000000000058,-73.99000000000524,-240.83000000000175,-76.78000000000611,-124.87000000000262,-92.72000000000116,50917.44142857146,0.9967,0.911,0.089,0.0
1,189.33000000000175,149.22000000000116,149.22000000000116,115.33999999999651,-51.5,112.54999999999563,64.45999999999913,50926.65000000003,0.9988,0.908,0.092,0.0
-1,-175.94000000000233,13.389999999999418,-26.720000000001164,-26.720000000001164,-60.60000000000582,-227.44000000000233,-63.390000000006694,50917.59428571432,0.9991,0.896,0.091,0.014
-1,-165.4499999999971,-341.3899999999994,-152.05999999999767,-192.16999999999825,-192.16999999999825,-226.0500000000029,-392.8899999999994,50861.46714285718,0.9994,0.902,0.092,0.006
1,234.1800000000003,68.7300000000032,-107.20999999999913,82.12000000000262,42.01000000000204,42.01000000000204,8.12999999999738,50862.628571428606,0.9997,0.937,0.049,0.014
-1,-127.61000000000058,106.56999999999971,-58.87999999999738,-234.8199999999997,-45.48999999999796,-85.59999999999854,-85.59999999999854,50850.40000000004,0.9997,0.888,0.107,0.005
-1,-105.5199999999968,-233.12999999999738,1.0500000000029104,-164.39999999999418,-340.3399999999965,-151.00999999999476,-191.11999999999534,50823.09714285719,0.9997,0.933,0.058,0.008
1,209.36000000000058,103.84000000000378,-23.7699999999968,210.4100000000035,44.9600000000064,-130.97999999999593,58.35000000000582,50831.43285714289,0.9998,0.937,0.063,0.0
-1,-249.11000000000058,-249.11000000000058,-39.75,-145.2699999999968,-272.8799999999974,-38.69999999999709,-204.14999999999418,50783.55714285718,0.9998,0.936,0.061,0.003
1,337.54999999999563,88.43999999999505,88.43999999999505,297.79999999999563,192.27999999999884,64.66999999999825,298.84999999999854,50826.25000000004,0.9991,0.883,0.117,0.0
-1,-78.90999999999622,258.6399999999994,9.529999999998836,9.529999999998836,218.88999999999942,113.37000000000262,-14.239999999997963,50824.21571428575,0.9999,0.91,0.09,0.0
-1,-147.09000000000378,-147.09000000000378,-226.0,111.54999999999563,-137.56000000000495,-137.56000000000495,71.79999999999563,50850.66857142861,0.9997,0.889,0.106,0.005
1,262.5900000000038,115.5,115.5,36.59000000000378,374.1399999999994,125.02999999999884,125.02999999999884,50868.530000000035,0.9999,0.932,0.065,0.004
-1,-228.87000000000262,-228.87000000000262,33.720000000001164,-113.37000000000262,-113.37000000000262,-192.27999999999884,145.2699999999968,50907.14428571433,0.9964,0.986,0.014,0.0
-1,-331.90000000000146,-560.7700000000041,-560.7700000000041,-298.1800000000003,-445.2700000000041,-445.2700000000041,-524.1800000000003,50832.26142857147,0.9989,0.921,0.079,0.0
1,331.90000000000146,0.0,-228.87000000000262,-228.87000000000262,33.720000000001164,-113.37000000000262,-113.37000000000262,50816.06571428576,0.9984,0.947,0.046,0.006
-1,-145.95999999999913,185.94000000000233,-145.95999999999913,-374.83000000000175,-374.83000000000175,-112.23999999999796,-259.33000000000175,50779.01857142861,0.9996,0.956,0.044,0.0
1,40.44000000000233,40.44000000000233,40.44000000000233,-105.5199999999968,226.38000000000466,-105.5199999999968,-334.3899999999994,50661.66714285718,0.9985,0.893,0.082,0.026
-1,-40.44000000000233,-40.44000000000233,-40.44000000000233,-40.44000000000233,-40.44000000000233,-40.44000000000233,-40.44000000000233,50675.412857142896,0.9998,0.913,0.087,0.0
1,290.98999999999796,250.54999999999563,250.54999999999563,250.54999999999563,250.54999999999563,250.54999999999563,250.54999999999563,50711.205714285745,0.9999,0.955,0.045,0.0
